Ticker,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
2020-10-13,404.02948046320944,410.1213365527643,396.30670276606725,398.4172668457031,28303313,574.6515233212691,578.9374587858198,565.9374950981401,567.5713500976562,18353952,605.1678199071384,612.4659183938899,595.6278523309096,599.0145874023438,3769222,1006.7689180188713,1031.6606295627953,1004.6250177214829,1029.38134765625,23112012,989.023032078701,1015.5874292266124,989.023032078701,1008.4019775390625,17523825,1953.425019704041,1967.4045322586594,1944.333841702741,1953.6534423828125,1679160
2020-10-14,399.4725700181496,402.44655621241964,394.5798945991857,396.45062255859375,14374547,566.1979452917092,575.0777169789134,556.7024863097868,573.7516479492188,22582918,594.7216269291945,598.9191779023301,587.9482147296642,595.15087890625,2776984,1028.5687815922101,1039.897498590876,1023.8747175024403,1032.4503173828125,26742011,1012.059859974508,1014.5856760695327,985.1470593017842,990.2857666015625,16649573,1948.5368510957155,1978.1403401690222,1947.0748567668297,1971.8814697265625,2123033
2020-10-15,396.59456175006227,398.6091736352124,378.94254816085277,382.9718017578125,28378188,575.0303029100788,576.3563719189317,551.2562176775979,553.7425537109375,28246896,592.384210549879,603.8798581310783,585.8492987916819,588.902099609375,3794955,1033.578657645069,1033.578657645069,990.7009550037031,995.8914184570312,20036197,1027.7372564431537,1032.9630391030341,951.5279259865639,965.24560546875,44288251,1973.57233341405,1991.5719994336891,1956.2579355657356,1966.765380859375,2344437
2020-10-16,388.00836282543355,390.7425128434815,382.1563428436403,385.3221740722656,23786283,558.8335854942584,569.9628984257118,555.5184710040381,567.9974975585938,25822848,589.0929674604607,595.2462578753534,574.353706669626,578.7421264648438,4274910,999.7279451318866,1007.6263990747995,980.6134716986062,982.0352172851562,21583600,970.1230412015893,989.3713205891544,955.360246804231,982.01171875,18365685,1984.444908378716,1984.444908378716,1958.9987540929978,1964.937744140625,1640399
2020-10-19,387.14495998851623,388.20025700160147,377.9831947015447,381.53277587890625,17237471,584.8809468387893,584.8809468387893,564.8008120814739,569.9866333007812,42359556,584.5137189082154,586.2309011146718,567.8187786811906,569.9652709960938,3646287,988.4667686868913,1005.9112356598181,972.7148700429033,982.2156372070312,31200385,988.5439749102633,992.0278303284492,971.3860295032295,980.6182250976562,12902123,1967.6786934135214,1996.4142219253702,1966.3538864841719,1989.835693359375,1605969
2020-10-20,381.5327410438293,396.4026414439299,380.8132326205976,388.5359802246094,26395238,571.8573301233379,581.2817399211143,571.0996011238872,579.6478271484375,27411978,569.9176946129973,580.9840338720034,563.1442825986097,574.5445556640625,4377671,983.479583144778,989.7984063552932,971.4060864555798,973.0535278320312,18482288,974.5214682450072,996.9922716734043,966.7698687542926,990.7213745117188,10448776,1993.7645982702825,2017.885943916752,1948.4911787318347,1985.5413818359375,5855290
2020-10-21,389.2075512520142,403.1181079408316,387.14494838160425,401.9668884277344,23929199,582.7972436328096,592.4584481138976,578.5822998657982,590.4219970703125,35640752,578.9805886033787,582.7011405918727,564.9568262410014,573.2088623046875,3684706,978.5148226542062,989.3470825746206,946.8078286470422,958.9264526367188,34082321,993.9005497346353,1005.3972315429131,988.5441000871346,1000.1714477539062,19811433,2000.982759313438,2007.1501719277603,1951.64345839886,1976.4500732421875,3954242
2020-10-22,401.966873818614,414.7741717946899,401.0075292303424,413.1432800292969,27014551,587.2252407376943,591.9848218296115,579.1979496780918,584.075927734375,21913060,572.2072390304279,579.0283390841729,566.7694459097137,576.5479125976562,3818694,960.1900874152456,962.4919326942683,943.761160688031,950.9600830078125,30802210,994.6408796543866,1008.5763035374603,978.7893775149289,983.3619384765625,11271335,1973.5719485251861,1998.4700205609784,1967.3588070363949,1991.251953125,2632958
2020-10-23,417.22048649388176,419.81072279765897,409.92944986744766,416.7408142089844,18512271,588.9064295975948,591.250666084375,583.0812765302468,585.2598266601562,15866230,581.6995395050681,599.109980826868,577.5019303612038,596.39111328125,6421723,950.5313739814042,963.6203515996452,946.198506037611,953.71337890625,23422125,997.402909134013,999.1635497503132,986.0908146664799,988.1595458984375,9069862,1999.9772567304199,1999.9772567304199,1955.2978758052705,1958.815673828125,2805684
2020-10-26,416.69282668434414,421.5855015779373,410.60097115408416,416.405029296875,11956996,582.4182890828363,588.1960370144519,570.4838420510097,573.4674682617188,19571976,596.2001702458981,597.0587322256381,567.2463393041828,569.6790771484375,4800537,948.7033536754576,948.7033536754576,911.0386780241073,915.8229370117188,37324416,987.9394376173436,994.4097702053341,971.1253417038876,979.312255859375,6309368,1964.4349391009,1984.5361338265836,1957.399565560713,1979.7392578125,1646050
2020-10-27,416.4050676915969,421.0579068868728,410.1213367147466,415.7335205078125,13021129,580.6186781144091,585.3545564024548,567.2871691713575,583.9811401367188,24317780,572.7795660122688,577.1679269593751,566.1969663642795,569.6790771484375,5712121,918.4407627043238,929.7017897460652,904.9455811340416,918.26025390625,36478896,973.3700361808736,976.8913171039641,948.2369580688954,960.2973022460938,10172479,1970.8309036478427,2000.0690069935686,1966.673566214567,1988.83056640625,2334808
2020-10-28,427.86926164770733,468.1618829672372,424.03185351759873,433.4814453125,125905730,581.5658339559128,583.4601852065834,569.0157569202192,572.851806640625,16571186,571.4440105132206,584.7999640143644,566.8648381011528,576.3571166992188,6811118,921.5550042670169,928.7314227324945,906.028800472741,907.8567504882812,29924017,964.3910132306047,972.5339770575176,941.9869016858179,947.708984375,7608392,2008.3722766345325,2008.3722766345325,1971.7261341779329,1990.34814453125,1555483
2020-10-29,429.5001654466887,438.51804647022306,426.9099290538276,432.4741516113281,25537340,568.5894962307826,570.4127976829093,558.1232175029422,562.243408203125,23060024,570.6808634341296,576.3571557017016,563.0965776801362,564.7183837890625,3680773,901.3347749825296,921.6452970796064,898.6267252669395,914.8299560546875,30655304,941.9426266678977,952.5064692099676,933.2274350784974,946.212158203125,6935616,1969.794562593576,1986.3474580775558,1945.884824672272,1951.4945068359375,1934367
2020-10-30,436.4074565776012,436.4074565776012,412.9993482428485,416.1172180175781,23483928,560.0412437702354,567.9738389635191,557.1049648926842,560.5148315429688,11522716,565.2907653259057,574.0675471142085,559.8052839866341,566.674072265625,4209087,917.8088456567091,932.0713684328344,912.5281277212341,927.287109375,34021563,943.7033362164763,953.9150299296095,926.4050212945677,933.6676635742188,8800386,1947.9082142827199,1949.5635489910767,1901.744065713937,1904.77880859375,2414313
2020-11-02,417.316427297726,441.30013035882126,417.316427297726,438.8058166503906,28703578,565.6295910686702,580.1450690524712,557.6496480075795,575.527587890625,21926080,564.7660248648251,572.3026217983811,561.9040348739561,568.6296997070312,4085120,914.8751840367496,914.8751840367496,839.1170566069392,847.3766479492188,99366895,937.5410266883508,950.7017708861165,925.3045542375027,943.9674072265625,7183119,1905.4224853515625,1919.8142207856058,1890.7087982059907,1905.4224853515625,1486077
2020-11-03,439.3814430360374,441.9716794543616,429.26033351579565,436.1196594238281,16337850,580.8317775553417,592.3399850790447,580.3818922361537,591.013916015625,28164230,571.7302852724399,577.5973890340023,566.6741137481026,568.3912963867188,3669816,853.0409611809424,861.6165021715815,828.2621884933044,835.167724609375,88691623,943.7035066133144,950.2178993265372,930.938860301847,935.384521484375,7204782,1923.6307075739383,1923.6307075739383,1878.7539171228245,1890.432861328125,2227402
2020-11-04,434.58469864918345,437.03102132496673,428.97251504710357,434.6326599121094,10191499,592.9319331329635,598.9938801743824,582.5130014005952,595.4893188476562,23404822,570.299272674356,575.8801888641427,564.7661029062165,569.3452758789062,2475177,829.1196689111366,870.6433759833506,829.1196689111366,863.5120849609375,80180117,940.1820383728956,982.437410884037,939.1256970445048,963.0263061523438,15702690,1885.1910265093538,1917.3772147668305,1885.1450013378083,1894.43310546875,1479878
2020-11-05,438.42207198378753,443.12287223083376,434.2009440139234,438.7098693847656,9407770,599.562178822435,604.2980570121856,593.0976935312227,601.07763671875,21433928,575.5462359847436,579.4576576529302,571.6825607366227,574.4014282226562,3794240,882.3557933334056,885.063843200435,871.9974294692396,882.3783569335938,37205373,977.0674460120499,988.599619547526,967.471934000651,971.87353515625,9568890,1919.2166078906766,1942.2067445448533,1895.5827923127936,1933.3326416015625,2083827
2020-11-06,438.4220511643856,441.6358731648835,430.50742914006895,431.6106872558594,12195207,599.680503437227,620.3999680179802,599.3253126158427,619.2870483398438,35705724,575.2599733697316,590.8101069413902,574.0197893843847,585.372314453125,5908936,898.1754160907856,920.7425971059893,892.8269476303738,915.8455200195312,66674086,975.3948945812739,986.9270690448684,961.045630674795,979.576416015625,8807127,1935.7696801263937,1953.1961603726604,1918.2971747000747,1925.7918701171875,2127821
2020-11-09,437.75052220645915,455.4504947470225,434.1529801491581,452.62042236328125,24953555,622.8627865497183,637.4256145587508,622.8627865497183,634.8682861328125,26288440,592.4319576070296,593.3859543181521,582.128804772375,587.995849609375,3819808,930.7172966945931,933.8315508837121,918.9371879060812,925.5719604492188,35838510,994.1457540209716,1008.8470599910769,986.9711221108648,1000.528076171875,10160320,1949.5636425040857,1965.7945896282001,1938.5744017803183,1961.104736328125,2194404
2020-11-10,454.7310087486504,454.874922368698,446.0968775589075,447.4399719238281,9800899,642.6586806298552,660.6550180387974,640.0776500995573,660.0156860351562,41517356,593.3859183100641,598.8237108789513,582.8919551245164,591.4302368164062,7876161,937.4423348777667,943.3098257434691,921.2842310899437,940.8499755859375,36934242,980.5448115090674,980.5448115090674,948.9853480947723,960.4735717773438,15622869,1967.9560370925535,1971.8183358141353,1924.2747699140973,1964.8294677734375,2471703
2020-11-11,448.9269208942387,461.7821794007867,445.1854652828304,459.14398193359375,16032885,662.9756001906362,670.0320702645637,649.0521067328153,658.2633666992188,36116194,596.2478946871751,614.8985171875232,593.529027578335,604.0706787109375,7561527,942.8584390211519,945.5664886118119,892.8043204833926,901.4249877929688,56724780,964.831057732461,991.5487575926202,956.9081749591105,988.1595458984375,12514800,1964.8289234083297,1966.668134148387,1935.4015515674143,1959.81689453125,2759942
2020-11-12,457.46513651814246,463.55699230213395,455.73832229474965,460.3431701660156,14785276,652.3199077601627,657.6004237819327,644.0794677139719,649.6204223632812,27053948,603.927625568593,624.2954909362746,600.5409487816942,603.59375,6913788,894.1133176465529,906.502703689629,886.8917719189561,893.6619262695312,40046527,993.0895058688062,1005.325981957511,980.4569285509438,983.9782104492188,9180976,1957.8404682920136,2026.8108934314691,1952.5527356979887,2015.86767578125,3010512
2020-11-13,457.60909221535195,458.5684368528694,450.8936499260715,456.4098815917969,8428163,648.2469862706338,648.2469862706338,637.9227493848422,643.5111083984375,22472480,604.786176990133,609.5561601539839,599.1575735658554,600.874755859375,4107823,894.5646940909385,919.2306494130244,894.4518760870695,901.0640258789062,45388670,985.9588253191343,997.4029902558742,983.3178641798867,989.6561279296875,6363212,2027.7301930334656,2040.0528173264913,2003.130745113445,2009.6600341796875,2799165
2020-11-14,467.2025111115959,467.2025111115959,459.52772512616303,461.92608642578125,4014491,647.7735081094111,651.1596151122721,646.5421334054408,648.6732788085938,1835066,605.3108376535354,605.3108376535354,600.8747302095865,602.3057250976562,295788,909.4139724729714,909.5944812873773,900.5901715592453,903.7269897460938,5226220,1000.9241913117424,1003.257061622738,995.7302799965578,997.7990112304688,1136144,2020.372563434213,2020.372563434213,2006.5784858504562,2011.8201904296875,258276
2020-11-17,470.9439983406852,474.82936776868183,461.6862813442602,464.8521423339844,19050384,656.2980617830259,668.9901814015474,653.8353702909427,667.0247802734375,31059900,609.6039426077016,616.2819200697578,604.500083124067,607.9344482421875,6173551,941.0531655438715,941.0531655438715,895.9186819311539,899.6422729492188,46542562,1007.7468532429511,1007.9669333594052,979.488587782454,989.216064453125,12813968,2041.8460927818624,2041.8460927818624,1997.3830785530497,2002.532958984375,2733542
2020-11-18,464.2765040682778,465.2838397136354,451.9488787981777,458.9521179199219,10504589,664.4437000382147,672.0211050279592,662.5730513057764,667.1431274414062,18862776,607.8866827608031,677.2899397031143,607.695871783536,673.2831420898438,32986476,899.6422344929193,905.6226031588405,884.6801802584594,896.91162109375,30402290,993.4413531618028,997.1386550451887,969.6286485885593,977.6396484375,9839468,1995.543751335439,1995.543751335439,1954.9890627127606,1960.6907958984375,3315051
2020-11-19,456.6497175051264,461.8781815687693,448.01558594546316,449.5025939941406,11541941,658.14492720945,662.7624081519232,647.8680953131696,650.8753662109375,20266882,666.8436427451755,694.8911668897686,660.4518536942829,671.5182495117188,15336768,896.9116378432019,907.4053832429535,888.3360969077845,890.5702514648438,27796343,968.3524353291685,981.293102162355,962.8944918598894,965.4913940429688,10092343,1954.8972168931039,1974.7605589540242,1944.5056309031443,1959.44921875,2704650
2020-11-20,451.3733274920519,466.1952381059915,446.43269062073864,464.0367126464844,12090462,650.0704234787329,667.0011904084062,646.4711671062374,664.7516479492188,20405362,677.3376951807301,685.494355780044,665.3173593740929,682.6800537109375,6730897,891.4052660410506,895.377116449163,855.297714134409,857.3287963867188,57471248,973.6342619129886,976.2752228404198,960.5174678145515,971.3013916015625,8063554,1963.3575145108366,1969.7947522633312,1931.6311284449707,1949.7933349609375,2827038
2020-11-23,466.96271093766796,466.96271093766796,455.78630466354963,457.8489074707031,10193531,670.126779466313,674.2233257581156,651.349010444153,660.465576171875,25246636,683.4432232028917,687.5930853385589,666.8436582055535,672.9969482421875,4484068,880.5730036765486,889.1485449890283,869.4022304000791,880.4376220703125,45327567,972.7539043277586,1007.7906942734546,970.0688845033706,1003.4330444335938,10546363,1967.9555486101733,1967.9555486101733,1926.5733057655668,1958.2076416015625,3244576
2020-11-24,458.9521478111726,461.6862978704717,452.044860591177,454.9708557128906,9346208,666.8116241633022,684.334372809639,663.9937998702551,681.1139526367188,40154400,677.3376126704754,711.2044933039991,673.7601252796102,695.7974243164062,16121626,886.4405101290448,890.953946718642,871.9974772270936,886.4630737304688,30936268,1007.9667343556094,1016.6819267387391,997.710981461456,1003.6091918945312,8515426,1960.5989215646998,1987.2674810043698,1951.770618979447,1983.9110107421875,1989749
2020-11-25,457.129372819172,458.4724372773861,440.004995253726,445.2334289550781,14497115,687.3179445258476,693.5219326676075,661.6021058346439,664.3489379882812,24152602,698.3256049830527,699.2319135202335,683.0616573331499,686.8299560546875,5423034,893.6619486348033,899.5068761620935,876.6011807335245,879.128662109375,32637879,1000.9242120247434,1006.646294151534,978.255963599381,982.12939453125,8958701,1988.1872443116156,1996.4636944498232,1956.9206549006096,1964.1396484375,1786536
2020-11-26,449.6464705168141,450.5578538725468,441.3960888761349,449.3586730957031,11535113,670.1267335648304,678.1777261235598,656.8662752328055,675.64404296875,27943126,688.7856544175211,702.9047946908607,686.8776609149794,694.9866333007812,6798860,881.4982981188252,886.891834503416,871.1173701719107,881.295166015625,25838637,985.9146963211333,985.9146963211333,966.855847421425,979.9725341796875,10962256,1967.9553216526176,1988.1866380434387,1951.9082542361364,1981.013671875,1630887
2020-11-27,449.26271306295047,453.43587971401473,443.21881859083356,444.4179992675781,18491882,678.0830833467495,684.8080074601961,670.3872810499112,682.3690185546875,17994580,703.0002192120968,708.7718878289752,678.291680417893,688.78564453125,11302666,875.8338420233673,882.8748194602481,867.2131737985623,871.0044555664062,47336811,984.1981217817827,986.8390827525747,960.4294730446555,968.3523559570312,25306145,1992.7849743556426,1993.2447770723836,1955.0811515828777,1966.30029296875,5687861
2020-12-01,448.7350752639344,462.8854677088412,441.779826942643,459.95947265625,18534936,682.3689490895632,686.2287011031041,675.0993881452553,678.7933959960938,17147574,702.5231685155553,702.618544891273,675.4773280833392,700.7582397460938,5710611,875.7661090949532,887.4559636242224,871.1172913559293,882.3331909179688,19750687,972.7981017220103,1003.7853368404745,972.7981017220103,1001.6725463867188,8933802,1985.4280461322244,1985.4280461322244,1958.3917373472175,1961.5643310546875,2226742
2020-12-02,461.4464712253829,468.0659611615149,454.77899019600056,465.18792724609375,20948620,677.7041407514697,678.0830341152878,660.5602855423987,666.3143310546875,17892150,700.2336323159782,723.129554898517,696.9423317992697,718.9319458007812,6337698,883.9580550659119,885.5378055525415,873.3514915114731,883.8001098632812,22188887,998.2832511595824,1010.1235165773928,986.8390869046665,1004.3574829101562,6741637,1972.5534731636474,1977.0594495675293,1951.494600481469,1967.311767578125,1634682
2020-12-03,467.2984612325972,469.2651414757644,454.7309995576884,460.39117431640625,20094168,676.7569689192239,678.1777323249325,650.7333423290647,652.22509765625,37933222,715.5451887619631,721.5553561213181,709.4873332147037,711.5383911132812,2957787,890.0512832775495,894.1585153494483,884.0257869322113,886.4630737304688,27785372,1009.7272810173693,1009.7272810173693,988.3354569268619,991.6366577148438,16212632,1979.9103429913312,1983.0369114147177,1949.6554164080542,1956.6903076171875,3469163
2020-12-04,467.05861195443526,477.5634705637843,463.7488672932229,473.6781311035156,31622330,654.0247547427127,663.7096021718844,650.3781517907096,656.2032470703125,26912322,714.6389099262507,729.2827943151749,709.010364291326,716.022216796875,5356456,888.6971991448669,888.6971991448669,875.6082215278506,878.65478515625,18464552,990.3604167184415,1000.9242611634382,981.5572130142775,998.8555297851562,10564055,1968.8751427795705,2018.9015862612357,1962.0701526891428,2008.60205078125,3712143
2020-12-07,477.7553942242148,489.7472619711906,474.49361049207624,488.26025390625,22541162,651.1831646691821,653.527400937589,643.1795200285017,649.8807983398438,24316318,715.4975306439408,721.0783880920283,709.8212385886978,717.6917114257812,3525945,875.8789913444388,886.8917588790096,875.8789913444388,883.8226318359375,18242188,1009.9915002829443,1015.0092828948267,1000.0438381340183,1006.646240234375,7792141,2013.2460683093846,2077.9403962808938,2011.1769562145137,2074.767578125,4147649
2020-12-08,493.10491046927075,495.2634356732541,479.3382686678843,483.127685546875,19661141,651.1832628950788,657.7187980398132,646.5184343558151,651.7989501953125,19457896,718.693416429481,728.8535049398002,709.3442600796478,719.3135375976562,4333519,885.1541251431139,909.120487964561,880.1216067950427,899.867919921875,43403061,1007.9667298988817,1027.3337762375502,1007.9667298988817,1015.3173828125,12308330,2077.848302790549,2095.044878052663,2060.0538493389577,2078.30810546875,2768211
2020-12-09,484.3748724802148,486.2935616105384,478.81065014095157,482.6000671386719,11826802,652.1304703281169,667.7825719160998,651.2069971437802,666.4328002929688,22069074,721.9846995248552,727.8518025907607,715.6883445207005,720.2675170898438,3213975,907.1797819467947,917.9443506509773,902.3503953551077,914.8526000976562,29175254,1028.258285348404,1038.3379109356183,1018.5307019521072,1034.552490234375,10039346,2078.3086663107124,2111.4144680749537,2062.9052724342946,2107.919921875,2123890
2020-12-10,481.113066105761,488.0683441296547,474.0139042910218,484.6147155761719,13441906,662.0757587301833,663.9701099711853,651.5384299521099,656.3216552734375,19727966,710.7275151599168,720.2197936185935,697.4192500426634,702.28466796875,3814006,912.437912349106,915.552166728337,903.1402167199674,905.8482666015625,16065507,1018.8827250462048,1031.4272891775722,1012.3683334085982,1027.9940185546875,9488782,2105.8964680445265,2168.3375879249943,2092.14841155095,2161.486572265625,3041370
2020-12-11,487.82847198086796,487.82847198086796,477.08377769788177,483.8951416015625,14019094,658.3107699836195,660.6550065599108,650.2360745568154,654.8772583007812,21356384,704.9081583030007,712.3493206365486,688.880967766331,694.0802612304688,4197494,908.5563377171925,919.8399885896688,891.0667415415232,905.3067016601562,26944202,1020.9074652059261,1031.6913894754193,1016.9900826393592,1023.9885864257812,10574009,2176.016361611255,2193.258963525766,2145.439480882856,2183.8330078125,2611218
2020-12-14,486.3894841363921,491.1862367888572,480.777300534202,482.6000671386719,14147649,654.9719735588316,657.3399127257109,647.8681560581934,649.8335571289062,17222050,697.9916559903397,703.4771365999503,677.3376057084379,678.9594116210938,4183639,906.2769570615246,909.4589616611561,896.5279305693003,898.7620849609375,17312747,1029.4464111440086,1032.2633926567064,1010.7835593742772,1025.1768798828125,6728187,2189.5344713606637,2199.1443030598116,2166.728212130443,2180.154541015625,1575632
2020-12-15,485.28620868566054,486.1975919554616,477.85128857024705,483.70330810546875,13320211,653.9300987811489,660.631320326763,646.920975772821,658.9027709960938,21561436,677.337650695284,686.8776176064852,668.7516804752029,684.9219360351562,5495877,898.0399769590505,898.0399769590505,885.1315087967429,891.1118774414062,18551265,1017.6502555430928,1024.4286787937226,1014.1289743820441,1016.4177856445312,6905926,2171.1888100768974,2173.901601679883,2121.8060345216027,2133.531005859375,2207176
2020-12-16,483.70332013395387,497.70979835781577,481.68867867271746,495.2154846191406,17707777,664.9172559333512,670.9792027585718,660.4181719366511,668.0902709960938,16832092,703.1910025774787,711.9200963971039,692.7924726217858,698.2779541015625,11262389,897.272697360613,900.40957493361,887.2077202532149,892.1047973632812,18561011,1021.171548327468,1029.0064204921753,1015.5374769134664,1026.1893310546875,7788404,2130.8177629120614,2165.5786674341416,2117.85123696218,2155.509033203125,1748634
2020-12-17,495.9829540424923,501.25937891825964,491.18623127057265,494.16021728515625,20023766,671.8315770637383,684.334305346456,665.1540012865726,682.81884765625,21924478,701.2829585058614,704.4788824220212,691.9814905797034,697.0377197265625,3630553,895.6929942485893,904.9455622584525,892.3756079246118,896.189453125,20252358,1026.3653116893092,1029.0062722095865,1017.826141530504,1020.4671020507812,6658153,2153.715771939572,2153.715771939572,2124.2884001624298,2129.162353515625,1912868
2020-12-18,493.0090130054712,493.96835758933724,484.51876571560626,489.89111328125,11000487,679.5985574538313,681.824397200528,666.0066094291611,668.398193359375,22995918,692.6968933270213,704.0017877344602,689.3102171140742,699.8518676757812,6671658,893.7071594170455,904.9004961820984,886.8918178223723,898.875,18466344,1041.2868607153957,1051.9827740102896,1034.9045384462956,1047.4051513671875,15995676,2135.3240770297716,2155.463348674565,2126.1280215731404,2145.853515625,2229891
2020-12-21,486.8691681315879,490.4187490734101,460.63101609389577,470.9440002441406,15539470,671.3106509758467,674.3179216949129,647.2523696013045,650.0702514648438,23761824,695.463588941866,696.4175856345161,629.876316322177,654.39404296875,9130116,907.2022710782971,912.6183705411303,837.3567098855556,875.4727172851562,44135540,1045.8205071895295,1064.9674735459034,1014.1730356676362,1036.401123046875,10858352,2154.6351407507605,2161.0723776202676,2082.997980251018,2120.563720703125,2003069
2020-12-22,473.9179586139945,484.4707782933921,465.811461526038,479.96185302734375,21632475,655.8243980885657,655.8243980885657,636.9755808252437,650.2833862304688,22851558,657.1129596756036,667.1776138945914,636.6020292409303,663.075439453125,7305751,879.670376917294,884.13868641413,852.3414377066035,874.1188354492188,28140001,1040.5385772192492,1077.3799596666704,1035.3446660438115,1074.430908203125,10901851,2124.288646478459,2145.715498940788,2097.620087713145,2125.208251953125,1764488
2020-12-23,479.9618704214591,488.78784640167,478.1391038138106,486.58135986328125,13326963,647.6312759415493,654.0010083282352,644.5766579472516,651.4910278320312,15467394,661.1197371653747,682.1076653293549,656.5882526754244,678.7686767578125,4383472,871.0946936975114,880.7760293674728,866.8745845082068,877.3458251953125,19501410,1089.8364644627864,1108.1911200982577,1083.2781216149863,1103.0853271484375,15878346,2133.4844021302397,2186.1778333440784,2118.0810125889975,2179.78662109375,1559556
2020-12-24,498.86101873913714,501.7390524092514,489.69922453462624,496.2707824707031,21241048,658.0029330191164,664.9173036746126,652.1304324501009,661.6495361328125,14952188,679.7226605179909,689.3103158735138,667.8930779422511,678.1962890625,3373695,878.7675857883312,902.1472362313513,878.2711268911072,900.0485229492188,20776988,1100.3124102877798,1100.3124102877798,1079.272732749329,1088.1199951171875,7313885,2190.959863677607,2216.249012156572,2170.3147673673866,2209.1220703125,2489444
2020-12-28,498.9569487196128,505.5764381904471,495.59924272097487,500.3959655761719,13124256,665.3908070948613,672.9682113037708,664.9172193318045,669.1084594726562,11699194,682.489315847172,685.7328699444417,674.7619070364228,678.2440185546875,2484872,905.7129083554405,910.8131178458168,900.5675716632815,904.1783447265625,17221499,1090.2325276875613,1098.6396287283212,1088.0757861443951,1091.8612060546875,4607051,2211.6509513503106,2223.05396832129,2185.0284203520478,2196.84521484375,1532477
2020-12-29,501.73905815686277,503.6097860291981,494.1602241414144,499.1008605957031,11457626,672.9919612810602,679.4800909681309,672.4946709703752,675.9044799804688,14495346,681.6306637505377,684.015655576117,671.6136980831051,674.5233764648438,2808820,906.7510369627275,908.2404734290649,894.8129219384762,898.1980590820312,18611939,1087.1956067576748,1104.3177941793053,1087.1956067576748,1100.66455078125,6878105,2202.4552126423537,2209.812056776441,2164.9352626558957,2192.615478515625,1749013
2020-12-30,502.12285055456294,502.12285055456294,492.4334218753792,495.1675720214844,10691466,681.9191122043819,681.9191122043819,669.1795883098822,678.41455078125,16216726,677.3376341649172,690.9797748695322,671.9475297006987,687.54541015625,3219036,900.5450189082468,905.9385552751692,891.6535274403722,900.6578369140625,22043630,1103.0414394818924,1103.3055785810864,1089.9687032914826,1097.58349609375,5194690,2197.8567759114594,2220.5249578745415,2184.982301073484,2213.122314453125,1924886
2020-12-31,496.07892809848965,497.37403137290937,485.717952769847,488.979736328125,15816475,679.5985460859396,683.8608366188828,674.8863702322585,680.2142333984375,22145750,686.6391382870685,692.1723076100828,680.6766587951697,687.4500122070312,3723205,899.7551043755919,908.0598221912284,893.0300772883096,896.0540771484375,18781189,1094.2380832725962,1107.7950367699373,1090.7168022322983,1105.5062255859375,7430470,2203.3746069686385,2222.6863209696157,2195.098158111077,2202.82275390625,1709836
2021-01-01,491.42607970995465,495.40737164096515,487.54071030612124,494.20819091796875,10377082,681.9665290675612,683.3872926697853,672.7789128776417,674.8864135742188,8810938,691.6475958715253,710.4890303797496,689.7396025036038,698.7548828125,9543128,897.27275515116,901.3348599535196,894.5647051802756,897.047119140625,10015175,1107.355100874464,1114.0455147136158,1105.5064494461576,1109.599853515625,4253550,2202.8225269286318,2210.7312226050562,2190.4999052600847,2195.603759765625,830096
2021-01-04,495.98296610326616,499.34070195191543,490.80249345295755,496.07891845703125,13489114,681.0192736609507,681.0192736609507,662.5493489928165,670.600341796875,15740192,701.1876455094957,716.4515942552806,693.7941703357561,714.6389770507812,4547027,900.4772865018267,902.1923588792536,888.2458453983129,898.55908203125,24513534,1117.1264659808303,1135.6131923682199,1110.2159730853582,1134.0726318359375,7208454,2211.6510903975313,2234.64122647235,2207.696742090053,2231.422607421875,1614486
2021-01-05,493.10491943359375,495.8870305666335,490.32280830055396,493.10491943359375,10689423,672.1158159334071,677.5857784188031,667.2852432584963,675.667724609375,14386824,713.5895762076855,713.5895762076855,696.4176345342385,706.052978515625,3551554,888.6971735420237,895.286819208082,882.8296824610696,887.3883056640625,24123091,1128.5707940797126,1143.5362414271035,1122.4526100603225,1138.9586181640625,8145280,2211.6512311439965,2259.4246920450973,2211.6512311439965,2253.539306640625,2356303
2021-01-06,494.0642841752374,510.1333657402959,492.24151752025733,503.9455871582031,30837593,679.5985087322957,681.9664477871121,669.2269241099976,672.7551879882812,22134050,706.9115455369046,712.1108391299781,696.8468921278317,702.2369384765625,3601608,887.2980461940915,887.3431733969305,859.8789129484342,863.9861450195312,46401468,1144.416447054036,1146.1770877418114,1116.2902550512151,1128.65869140625,7161715,2249.170911865916,2253.033209608352,2208.524398456405,2222.962158203125,1641627
2021-01-07,510.37324863779025,531.9106010552654,505.67238839838797,523.0845947265625,39444841,678.4145520741395,678.4618992939315,668.9664981906012,670.71875,19894842,708.819471804858,720.267430972635,706.0528583817128,710.1550903320312,4063641,866.8069639014568,877.8649187321673,859.8788642012053,862.5869140625,32325918,1140.8947587864945,1142.3473083280637,1105.2417975744165,1111.095947265625,10954918,2236.48021470069,2237.1238935440924,2174.866656154248,2178.4072265625,2403881
