date,close,high,low,open,volume,close_sector,US Dollar,Pound Sterling,Euro,Japanese Yen,Central Government Dated Securities,State Government Dated Securities,91-Day,182-Day,364-Day,RBI,return,return_pct,sector_return,sector_return_pct,target_raw_return,target_residualized,Revenue,Net_Income,Profit_Margin,Revenue_Growth,Profit_Growth,volume_z,high_volume
2020-09-24,127.7788314819336,131.76832132916496,127.47195045312104,131.7299642399524,32698988,29044.94921875,73.9246,93.865,86.1414,70.2,298874.0,18839.0,55480.0,37563.0,11074.0,28032.0,-4.564888000488281,-0.0344926681699814,-277.400390625,-0.0094603738895572,-4.564888000488281,-0.0250322942804241,10478.46,2343.0,22.360155977118776,-15.879243283600076,-39.24574486843061,-0.1456896143063146,0
2020-09-25,131.00108337402344,131.3463335883942,128.1240468844826,129.581749749236,27650738,29633.5,73.7297,94.057,86.0411,70.0,221255.0,19510.0,68431.0,34892.0,6863.0,10296.0,3.222251892089844,0.0252174155509117,588.55078125,0.0202634467293219,3.222251892089844,0.0049539688215898,10478.46,2343.0,22.360155977118776,-15.879243283600076,-39.24574486843061,-0.3834939801035292,0
2020-09-28,132.95745849609375,134.10826806924482,130.80926765815616,131.19287490172388,24087933,29886.19921875,73.5733,93.9477,85.5824,69.83,221255.0,19510.0,68431.0,34892.0,6863.0,10296.0,1.9563751220703125,0.0149340377322273,252.69921875,0.0085274847301195,1.9563751220703125,0.0064065530021077,10478.46,2343.0,22.360155977118776,-15.879243283600076,-39.24574486843061,-0.6032624813345694,0
2020-09-29,129.96536254882812,134.06993526733189,129.65848156142985,134.06993526733189,26602326,29434.80078125,73.8521,94.9704,86.1736,69.92,221255.0,19510.0,68431.0,34892.0,6863.0,10296.0,-2.992095947265625,-0.0225041602111666,-451.3984375,-0.0151039091386636,-2.992095947265625,-0.0074002510725029,10478.46,2343.0,22.360155977118776,-15.879243283600076,-39.24574486843061,-0.3359246739930164,0
2020-09-30,131.7299346923828,132.0368156523607,129.42830317744202,130.42567237614682,19193371,29841.75,73.7978,94.7347,86.5688,69.91,221255.0,19510.0,68431.0,34892.0,6863.0,10296.0,1.7645721435546875,0.013577249422066,406.94921875,0.0138254449817518,1.7645721435546875,-0.0002481955596858,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.9515016286230462,0
2020-10-01,131.0778045654297,133.95484094235044,130.5023997215562,133.87812678052913,20517295,30009.55078125,73.3834,94.9899,86.2211,69.55,221255.0,19510.0,68431.0,34892.0,6863.0,10296.0,-0.652130126953125,-0.0049505082385107,167.80078125,0.0056230208097716,-0.652130126953125,-0.0105735290482823,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8742930773421929,0
2020-10-05,129.8502655029297,132.57386133456816,129.46665823018918,131.2695990387611,25234767,30112.150390625,73.264,94.6918,85.904,69.38,197670.0,26512.0,44726.0,38879.0,7818.0,14278.0,-1.2275390625,-0.0093649650798602,102.599609375,0.0034188985407639,-1.2275390625,-0.0127838636206242,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4011153123446311,0
2020-10-06,130.3489532470703,131.65320335604545,128.9679768222483,130.04206014123545,22728054,30054.69921875,73.3684,95.2786,86.4392,69.43,197670.0,26512.0,44726.0,38879.0,7818.0,14278.0,0.498687744140625,0.003840483053378,-57.451171875,-0.0019079066466434,0.498687744140625,0.0057483897000214,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.571120127267565,0
2020-10-07,130.0420684814453,131.11616402687213,129.6584733502674,130.42567577017684,16913783,30168.80078125,73.3603,94.6255,86.1622,69.38,197670.0,26512.0,44726.0,38879.0,7818.0,14278.0,-0.306884765625,-0.0023543324129601,114.1015625,0.0037964632974538,-0.306884765625,-0.0061507957104139,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-1.0137722116402237,0
2020-10-08,128.23912048339844,130.732549485495,128.04732292844983,130.50239485106724,26484289,30136.05078125,73.2943,94.8804,86.327,69.15,197670.0,26512.0,44726.0,38879.0,7818.0,14278.0,-1.802947998046875,-0.0138643442010777,-32.75,-0.0010855585622201,-1.802947998046875,-0.0127787856388575,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.1804423828738477,0
2020-10-09,128.7761688232422,129.58174044135572,127.62535917311028,128.50764495053767,23234939,29923.900390625,73.2103,94.7956,86.2061,69.11,202949.0,32020.0,37118.0,16997.0,26045.0,30438.0,0.53704833984375,0.0041878666807706,-212.150390625,-0.0070397542187908,0.53704833984375,0.0112276208995615,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4871374745613291,0
2020-10-12,132.113525390625,134.4151444591548,130.42565600747093,130.80926323807648,68801924,30024.25,73.2103,94.7956,86.2061,69.11,202949.0,32020.0,37118.0,16997.0,26045.0,30438.0,3.3373565673828125,0.025915948563151,100.349609375,0.003353493631012,3.3373565673828125,0.022562454932139,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,2.6195074892178862,1
2020-10-13,130.54075622558594,134.14663791164122,130.0420655457376,132.61222094890834,37058708,29926.69921875,73.379,95.7616,86.5447,69.65,202949.0,32020.0,37118.0,16997.0,26045.0,30438.0,-1.5727691650390625,-0.0119046794065088,-97.55078125,-0.0032490663796764,-1.5727691650390625,-0.0086556130268323,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.3858381505616145,0
2020-10-14,128.73782348632812,131.1928956442636,128.16241860877696,130.84764542320045,39688050,29959.599609375,73.4558,94.8118,86.2738,69.65,202949.0,32020.0,37118.0,16997.0,26045.0,30438.0,-1.8029327392578125,-0.0138112631747144,32.900390625,0.0010993658333153,-1.8029327392578125,-0.0149106290080298,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.5373793246360431,0
2020-10-15,126.62798309326172,128.73781708274225,126.2443879656775,128.66109076269333,28161148,29644.80078125,73.2677,95.2602,86.0852,69.58,202949.0,32020.0,37118.0,16997.0,26045.0,30438.0,-2.1098403930664062,-0.0163886598043229,-314.798828125,-0.0105074444328185,-2.1098403930664062,-0.0058812153715043,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.1836359037651799,0
2020-10-16,127.12667083740234,127.97059955064078,125.66896805063844,126.97323035840928,21006060,29671.05078125,73.383,94.5613,85.842,69.7,424216.0,31297.0,27736.0,36271.0,8598.0,21670.0,0.498687744140625,0.0039382112228174,26.25,0.0008854841087886,0.498687744140625,0.0030527271140288,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6491589255898764,0
2020-10-19,129.08303833007812,129.58172895161235,127.47190739425966,127.970585858242,19748904,30068.849609375,73.4189,94.9786,85.9667,69.64,424216.0,31297.0,27736.0,36271.0,8598.0,21670.0,1.9563674926757808,0.0153891192130566,397.798828125,0.0134069679923969,1.9563674926757808,0.0019821512206597,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6905575865370889,0
2020-10-20,128.4692840576172,129.12141518019325,127.89387924963056,128.89124839397755,16770677,29964.599609375,73.3337,94.951,86.3377,69.5,424216.0,31297.0,27736.0,36271.0,8598.0,21670.0,-0.6137542724609375,-0.004754724403771,-104.25,-0.0034670431810432,-0.6137542724609375,-0.0012876812227277,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.859348280861014,0
2020-10-21,128.6227264404297,129.58173852050808,127.81715483425748,129.0063337039716,17113482,29684.099609375,73.4546,95.3818,87.0564,69.77,424216.0,31297.0,27736.0,36271.0,8598.0,21670.0,0.1534423828125,0.0011943896468176,-280.5,-0.0093610461563531,0.1534423828125,0.0105554358031707,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8228879656203328,0
2020-10-22,129.31321716308594,129.7351815139109,128.12403827027762,128.5460147786556,22893091,29715.349609375,73.6557,96.8342,87.3075,70.39,424216.0,31297.0,27736.0,36271.0,8598.0,21670.0,0.69049072265625,0.0053683415191485,31.25,0.0010527521606258,0.69049072265625,0.0043155893585227,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.3364891043269909,0
2020-10-23,131.00108337402344,131.1928931011918,128.69946390843384,129.62010683164814,20921450,29782.19921875,73.578,96.0585,86.775,70.26,298419.0,22728.0,26192.0,10559.0,14204.0,16325.0,1.6878662109375,0.0130525420986844,66.849609375,0.0022496659219486,1.6878662109375,0.0108028761767358,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4552596183483609,0
2020-10-26,129.31321716308594,131.6532057113163,129.0830503689803,131.5764915516498,16699886,29774.650390625,73.7331,96.0172,87.2533,70.3,298419.0,22728.0,26192.0,10559.0,14204.0,16325.0,-1.6878662109375,-0.0128843683385307,-7.548828125,-0.0002534677869002,-1.6878662109375,-0.0126309005516305,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.7576840304741292,0
2020-10-27,128.27748107910156,129.8886120417747,127.93223091438811,129.2748501812425,47652264,30163.69921875,73.7487,96.1698,87.2644,70.44,298419.0,22728.0,26192.0,10559.0,14204.0,16325.0,-1.035736083984375,-0.0080095144696472,389.048828125,0.0130664448791477,-1.035736083984375,-0.021075959348795,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,1.6194661651746456,0
2020-10-28,126.97322082519533,129.27485215239,126.58961357773748,129.27485215239,17468592,29948.099609375,73.765,96.2997,86.9237,70.77,298419.0,22728.0,26192.0,10559.0,14204.0,16325.0,-1.30426025390625,-0.0101674919318223,-215.599609375,-0.007147651480392,-1.30426025390625,-0.0030198404514302,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6879647751986047,0
2020-10-29,125.70732879638672,127.31847195330282,125.40043570157955,126.58961453038226,21816186,29663.44921875,73.9732,96.3269,86.9654,70.87,298419.0,22728.0,26192.0,10559.0,14204.0,16325.0,-1.2658920288085938,-0.0099697559893463,-284.650390625,-0.009504789764219,-1.2658920288085938,-0.0004649662251272,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.3654966469323136,0
2020-10-30,126.78144073486328,127.970607560883,125.32373785685536,125.82242856296295,16976909,29428.44921875,73.9732,96.3269,86.9654,70.87,364506.0,19727.0,20972.0,18576.0,10650.0,1717.0,1.0741119384765625,0.0085445450854846,-235.0,-0.0079222075041582,1.0741119384765625,0.0164667525896429,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.7196490424299193,0
2020-11-02,127.93225860595705,128.27750884540163,126.16767463864583,127.97061569115486,14924105,29441.44921875,74.322,95.862,86.487,70.96,364506.0,19727.0,20972.0,18576.0,10650.0,1717.0,1.15081787109375,0.0090771793128652,13.0,0.0004417494072952,1.15081787109375,0.0086354299055699,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8217991866295145,0
2020-11-03,130.50238037109375,131.00105882165013,128.20074917932473,128.27747548732273,23473408,29526.349609375,74.326,96.0946,86.6557,70.98,364506.0,19727.0,20972.0,18576.0,10650.0,1717.0,2.5701217651367188,0.0200897083592725,84.900390625,0.0028837028365753,2.5701217651367188,0.0172060055226972,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.1818551030632051,0
2020-11-04,130.27223205566406,131.80664901498557,129.0446960566962,130.46404177405006,19533203,29612.400390625,74.6915,97.0432,87.0519,71.18,364506.0,19727.0,20972.0,18576.0,10650.0,1717.0,-0.2301483154296875,-0.0017635564560219,86.05078125,0.0029143724973939,-0.2301483154296875,-0.0046779289534159,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4911453551110263,0
2020-11-05,134.06993103027344,134.26172860194734,130.57912039688753,131.38469208151506,28037401,30180.05078125,74.2677,96.2594,87.1799,71.19,364506.0,19727.0,20972.0,18576.0,10650.0,1717.0,3.797698974609375,0.0291520219979546,567.650390625,0.0191693474063896,3.797698974609375,0.0099826745915649,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.146650524491464,0
2020-11-06,133.4561309814453,135.9495718739543,133.03416667972414,135.41252418857252,35571152,30150.650390625,74.0535,97.2026,87.5159,71.52,295479.0,23797.0,20818.0,28600.0,9195.0,34941.0,-0.613800048828125,-0.0045782081344513,-29.400390625,-0.0009741663736121,-0.613800048828125,-0.0036040417608391,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.6626234817950599,0
2020-11-09,132.57386779785156,136.02630910572435,131.8450224543989,133.4561536263704,36645472,30453.69921875,73.9258,97.4041,87.8805,71.41,295479.0,23797.0,20818.0,28600.0,9195.0,34941.0,-0.88226318359375,-0.0066108853681395,303.048828125,0.0100511539286471,-0.88226318359375,-0.0166620392967867,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,1.2310002393440036,0
2020-11-10,136.8318634033203,137.7525183544183,131.84500572018123,134.26170825017925,59672371,30494.75,74.2116,97.8208,87.7829,70.67,295479.0,23797.0,20818.0,28600.0,9195.0,34941.0,4.25799560546875,0.03211791038609,41.05078125,0.0013479735566812,4.25799560546875,0.0307699368294087,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,2.807089874184636,1
2020-11-11,142.16400146484375,142.62433511699874,137.02370222369925,137.79090471469968,65757234,30845.599609375,74.2529,98.4311,87.7704,70.5,295479.0,23797.0,20818.0,28600.0,9195.0,34941.0,5.3321380615234375,0.0389685408712634,350.849609375,0.0115052462923945,5.3321380615234375,0.0274632945788688,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,2.620020393854518,1
2020-11-12,144.23545837402344,144.8108754070909,141.0515408596357,142.0872793616031,48153554,31240.19921875,74.45,98.2839,87.6172,70.76,295479.0,23797.0,20818.0,28600.0,9195.0,34941.0,2.0714569091796875,0.0145708962032271,394.599609375,0.0127927358966,2.0714569091796875,0.0017781603066271,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,1.281972214017295,0
2020-11-13,143.54493713378906,144.84919923254293,142.35577057277663,143.62166343976628,29284742,31222.099609375,74.6713,98.0036,88.1515,71.16,257756.0,21993.0,6907.0,25590.0,12700.0,23069.0,-0.690521240234375,-0.0047874582853527,-18.099609375,-0.0005793692046668,-0.690521240234375,-0.0042080890806859,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.0216541242600908,0
2020-11-14,144.69580078125,145.769896431418,144.27383636976325,145.04103886448698,8066280,,74.6713,98.0036,88.1515,71.16,257756.0,21993.0,6907.0,25590.0,12700.0,23069.0,1.1508636474609375,0.0080174450624357,,0.0,1.1508636474609375,0.0080174450624357,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-1.2866946667454051,0
2020-11-17,143.7367706298828,145.30954466620804,143.00791315379377,145.002663706567,21757459,31291.44921875,74.5087,98.4623,88.3261,71.29,257756.0,21993.0,6907.0,25590.0,12700.0,23069.0,-0.9590301513671876,-0.0066279058976772,,0.0022211705888663,-0.9590301513671876,-0.0088490764865436,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4392139809989999,0
2020-11-18,141.20498657226562,144.58071394172447,140.20761727398067,143.31482073726033,27620283,30952.849609375,74.3629,98.6087,88.2807,71.49,257756.0,21993.0,6907.0,25590.0,12700.0,23069.0,-2.5317840576171875,-0.01761403186201,-338.599609375,-0.010820835014957,-2.5317840576171875,-0.006793196847053,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.0991253642863618,0
2020-11-19,144.15872192382812,147.1508414030388,140.16923333739794,140.24594749157905,50871154,31085.19921875,74.2555,98.2697,87.9764,71.53,257756.0,21993.0,6907.0,25590.0,12700.0,23069.0,2.9537353515625,0.0209180668704702,132.349609375,0.0042758457151845,2.9537353515625,0.0166422211552856,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,1.2661575507302805,0
2020-11-20,147.0741424560547,147.3043092765274,142.73940289662744,144.8492370500001,47052232,31454.349609375,74.1598,98.4956,88.1547,71.47,217339.0,21599.0,3033.0,34074.0,46348.0,20785.0,2.9154205322265625,0.0202236846534129,369.150390625,0.0118754391125901,2.9154205322265625,0.0083482455408228,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.9330962223913968,0
2020-11-23,146.42201232910156,147.68791769359382,144.73415471985123,147.30431037579478,24073204,31568.099609375,74.1409,98.8066,88.0626,71.46,217339.0,21599.0,3033.0,34074.0,46348.0,20785.0,-0.652130126953125,-0.0044340229768667,113.75,0.0036163519962306,-0.652130126953125,-0.0080503749730974,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.508862978257524,0
2020-11-24,150.02789306640625,150.71838131347008,146.23020162877847,146.23020162877847,47160760,31832.19921875,73.9752,98.6972,87.6917,70.86,217339.0,21599.0,3033.0,34074.0,46348.0,20785.0,3.605880737304688,0.0246266301080471,264.099609375,0.008366028131024,3.605880737304688,0.016260601977023,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.936133826757196,0
2020-11-25,148.7236328125,151.86919312808809,147.68790650620903,150.37313321228683,43263598,31441.69921875,73.9762,98.6936,87.9903,70.77,217339.0,21599.0,3033.0,34074.0,46348.0,20785.0,-1.30426025390625,-0.0086934517791897,-390.5,-0.0122674527548817,-1.30426025390625,0.0035740009756919,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.619869891137904,0
2020-11-26,149.4524688720703,150.25804048114583,147.72625441623944,149.68263566253555,25155854,31701.30078125,73.8262,98.8641,88.0825,70.75,217339.0,21599.0,3033.0,34074.0,46348.0,20785.0,0.7288360595703125,0.0049006068893513,259.6015625,0.0082566009137696,0.7288360595703125,-0.0033559940244183,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.542514980401052,0
2020-11-27,148.57022094726562,150.18136457579547,148.22498283118404,149.18399515899145,32594141,31718.80078125,73.7983,98.7057,88.0222,70.97,353047.0,24823.0,7774.0,35602.0,23519.0,21626.0,-0.8822479248046875,-0.0059032007397608,17.5,0.0005520278212163,-0.8822479248046875,-0.0064552285609771,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.1212579387659856,0
2020-12-01,149.1455841064453,150.6416438910789,147.6111672435667,149.60591767559566,16505446,31705.25,73.5083,98.2448,87.9002,70.44,353047.0,24823.0,7774.0,35602.0,23519.0,21626.0,0.5753631591796875,0.003872668126299,-13.55078125,-0.0004272160648018,0.5753631591796875,0.0042998841911009,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-1.1953100662838354,0
2020-12-02,150.33474731445312,152.48293799359217,148.49343754446215,149.60590211583863,29520716,31820.25,73.6501,98.8345,88.9374,70.52,353047.0,24823.0,7774.0,35602.0,23519.0,21626.0,1.1891632080078125,0.0079731707454315,115.0,0.0036271595398238,1.1891632080078125,0.0043460112056077,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.3555191241464498,0
2020-12-03,150.5265655517578,151.2937800877277,149.26067250920514,151.2937800877277,29087754,31908.650390625,73.8938,98.932,89.5544,70.74,353047.0,24823.0,7774.0,35602.0,23519.0,21626.0,0.1918182373046875,0.0012759407969966,88.400390625,0.0027781174134395,0.1918182373046875,-0.0015021766164429,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4272136799991733,0
2020-12-04,152.06100463867188,152.94329047134832,150.75674227313291,151.02526616265249,23005484,32356.75,73.7413,99.2578,89.6404,70.99,270260.0,19922.0,18807.0,12552.0,10970.0,1058.0,1.5344390869140625,0.0101938091876976,448.099609375,0.014043201573535,1.5344390869140625,-0.0038493923858373,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8188126537517829,0
2020-12-07,155.85867309570312,156.31900667836976,151.60066040135425,152.06099398402088,37068111,32866.8984375,73.7657,98.9341,89.468,70.84,270260.0,19922.0,18807.0,12552.0,10970.0,1058.0,3.79766845703125,0.0249746374230217,510.1484375,0.0157663683002773,3.79766845703125,0.0092082691227444,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.1327626826632583,0
2020-12-08,155.32162475585938,157.0478513691025,153.0967196400526,156.4340894713156,32042241,32849.8515625,73.7613,98.5702,89.4002,70.89,270260.0,19922.0,18807.0,12552.0,10970.0,1058.0,-0.53704833984375,-0.0034457392019113,-17.046875,-0.000518663938808,-0.53704833984375,-0.0029270752631033,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.1932156876176717,0
2020-12-09,157.5849151611328,159.4262131996137,157.00951028395468,157.27803418097835,41212760,33125.5,73.5882,98.5498,89.3689,70.65,270260.0,19922.0,18807.0,12552.0,10970.0,1058.0,2.263290405273437,0.0145716374576365,275.6484375,0.0083911623459105,2.263290405273437,0.006180475111726,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.532407021102289,0
2020-12-10,163.18551635742188,163.91436158443122,155.85865838137144,158.54389683490862,67739601,34054.80078125,73.6684,98.3959,89.0769,70.53,270260.0,19922.0,18807.0,12552.0,10970.0,1058.0,5.600601196289063,0.0355402113873803,929.30078125,0.0280539397518528,5.600601196289063,0.0074862716355275,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,2.428779189706655,1
2020-12-11,165.94749450683594,167.21338761941223,163.68423216837104,164.5281609100886,62645643,34364.8515625,73.5914,98.0031,89.4665,70.73,341010.0,19226.0,26302.0,28997.0,12747.0,4509.0,2.7619781494140625,0.016925387810549,310.05078125,0.0091044661585777,2.7619781494140625,0.0078209216519713,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,1.8603127861372937,0
2020-12-14,165.64060974121094,167.71207446636245,164.95012149949375,167.2133837860737,28029531,34411.6484375,73.5417,98.008,89.3002,70.7,341010.0,19226.0,26302.0,28997.0,12747.0,4509.0,-0.306884765625,-0.0018492883338613,46.796875,0.0013617656667275,-0.306884765625,-0.0032110540005888,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.4461989343327113,0
2020-12-15,163.83766174316406,166.02420977272564,162.3416019251718,165.14191185054926,24151252,33967.8984375,73.6532,98.2401,89.5048,70.76,341010.0,19226.0,26302.0,28997.0,12747.0,4509.0,-1.802947998046875,-0.0108846979062907,-443.75,-0.0128953427153005,-1.802947998046875,0.0020106448090098,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8191713059962897,0
2020-12-16,164.1829071044922,165.37208602769908,163.79929982369447,163.99110954287,20304621,34195.8515625,73.5209,98.9185,89.4068,70.98,341010.0,19226.0,26302.0,28997.0,12747.0,4509.0,0.345245361328125,0.0021072405309918,227.953125,0.0067108398071615,0.345245361328125,-0.0046035992761697,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-1.0847161206750708,0
2020-12-17,163.4540557861328,165.0268297748982,162.07307935195487,164.33634155780925,23248344,34013.55078125,73.4336,99.5427,89.7887,71.07,341010.0,19226.0,26302.0,28997.0,12747.0,4509.0,-0.728851318359375,-0.0044392643010974,-182.30078125,-0.0053310788566504,-0.728851318359375,0.0008918145555529,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.8484463920581552,0
2020-12-18,164.56651306152344,165.67896565660092,160.92226215958942,163.49241754695117,24690701,34102.69921875,73.5146,99.4971,90.0348,71.1,273278.0,19438.0,21711.0,28880.0,12526.0,22294.0,1.112457275390625,0.0068059325297267,89.1484375,0.0026209682744779,1.112457275390625,0.0041849642552487,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6686517586414115,0
2020-12-21,155.70523071289062,164.71994665317365,152.78983740778534,164.56650618001578,43445980,33151.1015625,73.6498,98.3451,89.7521,71.19,273278.0,19438.0,21711.0,28880.0,12526.0,22294.0,-8.861282348632812,-0.0538462059126209,-951.59765625,-0.0279038808672013,-8.861282348632812,-0.0259423250454196,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.7101876334860627,0
2020-12-22,156.0504913330078,158.23703949747096,151.0636209128453,155.82032452910005,42564860,33329.05078125,73.8879,99.0684,90.3097,71.45,273278.0,19438.0,21711.0,28880.0,12526.0,22294.0,0.3452606201171875,0.002217398982272,177.94921875,0.0053678221948223,0.3452606201171875,-0.0031504232125503,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,0.5806697214978566,0
2020-12-23,159.3878631591797,159.77147048009985,154.9764093624844,155.7436118467701,24608258,33966.0,73.8132,98.9855,89.9345,71.34,273278.0,19438.0,21711.0,28880.0,12526.0,22294.0,3.337371826171875,0.0213864871405626,636.94921875,0.0191109318693327,3.337371826171875,0.0022755552712299,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6650339838769622,0
2020-12-24,160.04000854492188,161.6127828949893,157.7383765733705,161.11410427548287,23645158,34115.6484375,73.5838,99.7507,89.808,71.05,273278.0,19438.0,21711.0,28880.0,12526.0,22294.0,0.6521453857421875,0.0040915623863462,149.6484375,0.0044058304628158,0.6521453857421875,-0.0003142680764696,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.6652334102500905,0
2020-12-28,160.73045349121094,161.26750121138096,159.46456050404686,160.34684624001056,16347233,34181.1015625,73.5886,99.8445,89.9488,71.12,172499.0,18087.0,14539.0,17910.0,7574.0,10310.0,0.6904449462890625,0.0043142021333699,65.453125,0.00191856605393,0.6904449462890625,0.0023956360794399,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-1.1430717096887182,0
2020-12-29,162.30325317382812,163.79930091102958,161.19078840486398,161.49768152607135,27568853,34181.94921875,73.3669,98.9162,89.7928,70.75,172499.0,18087.0,14539.0,17910.0,7574.0,10310.0,1.5727996826171875,0.0097853247375003,0.84765625,2.4798974030959545e-05,1.5727996826171875,0.0097605257634694,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.3109440699164276,0
2020-12-30,161.99636840820312,163.7993093596056,160.76883233271894,163.1855474006405,19654130,34313.69921875,73.2839,99.1819,89.9873,70.91,172499.0,18087.0,14539.0,17910.0,7574.0,10310.0,-0.306884765625,-0.0018908109333848,131.75,0.0038543735220264,-0.306884765625,-0.0057451844554112,14662.59,3763.73,25.6689302503855,39.93077226997097,60.63721724285105,-0.9052186996050192,0
2020-12-31,160.34686279296875,162.1114466046104,160.0016247415354,161.53604174718572,18947950,34177.1015625,73.0536,99.5974,89.7931,70.84,172499.0,18087.0,14539.0,17910.0,7574.0,10310.0,-1.649505615234375,-0.0101823616877503,-136.59765625,-0.0039808490299804,-1.649505615234375,-0.0062015126577699,14124.0,3587.0,25.39648824695553,-3.673225535188529,-4.695607814588188,-0.898285262933463,0
2021-01-01,164.0678253173828,164.33634920082562,160.57702699017972,161.0373484371302,20279389,,73.0328,99.8018,89.2271,70.7,192098.0,38620.0,28672.0,29926.0,24256.0,20267.0,3.720962524414064,0.023205708297632,,0.0,3.720962524414064,0.023205708297632,14124.0,3587.0,25.39648824695553,-3.673225535188529,-4.695607814588188,-0.7596808462262441,0
2021-01-04,163.72259521484375,165.71733373929416,162.72522595261853,164.18291668412752,27927482,34619.69921875,73.0115,99.8637,89.4191,70.87,192098.0,38620.0,28672.0,29926.0,24256.0,20267.0,-0.3452301025390625,-0.0021041913725085,,0.0129501226264203,-0.3452301025390625,-0.0150543139989288,14124.0,3587.0,25.39648824695553,-3.673225535188529,-4.695607814588188,-0.2398527249385947,0
